WALLET,TX_PER_MONTH,TOKEN_DIVERSITY,PROTOCOL_DIVERSITY,TOTAL_TRANSFER_USD,INTERACTION_DIVERSITY,ACTIVE_DURATION_DAYS,AVG_TRANSFER_USD,USD_TRANSFER_STDDEV,DEX_EVENTS,GAMES_EVENTS,CEX_EVENTS,DAPP_EVENTS,CHADMIN_EVENTS,DEFI_EVENTS,BRIDGE_EVENTS,NFT_EVENTS,TOKEN_EVENTS,FLOTSAM_EVENTS,BRIDGE_OUTFLOW_COUNT,BRIDGE_INFLOW_COUNT,BRIDGE_TOTAL_VOLUME_USD
0x23899650a19372732c5bac5cbe960d1e5065b090,9.000000,3,11,62.08,12,116,4.434285714,6.030809842,0,40,0,1,0,0,0,1,2,0,0,0,0
0x033df21d4c160f2b61ee94a88a9452a96b9c7ae2,2.666667,3,9,343.57,9,64,14.315416667,14.275775513,2,0,0,0,0,2,0,0,2,0,0,0,0
0xad5f4b7b04955d2c3bcde55efbb6f9f2e74d252c,27.333333,2,20,27284.24,3,55,306.564494382,303.458489689,0,0,0,0,0,0,0,0,0,0,0,0,0
0x4891d551105baf1d5f95540609e77b14593c4881,35.000000,3,35,28921.68,3,55,298.161649485,299.330744494,0,0,0,0,0,0,0,0,0,0,0,0,0
0xe0d8193ba093714f6eb6631d30d2b95be7a52b83,2.000000,1,1,403.37,1,159,33.614166667,18.69064849,0,0,0,0,0,0,12,0,0,0,12,0,403.37
0x253693e767e9e38291c30c80c8a362f4249ebc23,31.166667,3,3,4139.44,1,100,4139.44,0,0,0,0,0,0,0,1,0,0,0,1,0,4139.44
0xc14bd5ccb7830375ff24e0e2e564bc813c5479a7,20.000000,6,23,2367.93,14,44,18.793095238,41.135650403,5,0,0,0,0,8,6,0,20,0,1,0,16.54
0x23b706181e0dc214ee2afd5eda919d52fa05f810,1.000000,1,1,1202.14,1,155,200.356666667,116.020999201,0,0,0,0,0,0,0,0,6,0,0,0,0
0x6d8b09581f5e907d68cd0b88cd127769ea44f454,3.333333,2,3,152.96,7,72,8.997647059,8.436338437,0,0,0,0,0,0,14,0,0,0,9,0,87.98
0x466e38724bce6734d35cf8c5547ba93ed66d1f94,4.833333,3,12,454.42,7,42,41.310909091,54.915138574,0,0,0,0,0,0,0,0,7,0,0,0,0
0x7bfed3508224603fa636380a03cf23343489766c,1.000000,2,2,327.79,2,37,27.315833333,51.117766067,0,0,0,6,0,0,0,0,0,0,0,0,0
0xe7c91d01a7ef3633dd3155d670e2c2ee3294b59c,1.166667,1,2,66.09,2,30,13.218,1.51718687,0,0,0,0,0,0,5,0,0,0,5,0,66.09
0x34ea9e58a4b83226b88e190a32b1c04d631fb984,1.500000,6,6,2526.3,6,106,93.566666667,82.232853172,0,0,0,0,0,0,1,0,4,0,0,0,0
0x0fe5e49d6dad9475655b9e250d65d4b3f4c27936,21.333333,3,13,26095.17,4,55,286.76010989,298.212238163,0,0,0,0,0,0,0,0,0,0,0,0,0
0xe5b52e4f5e644b38375dfa71512dbf124ff250ea,5.000000,4,5,1.34,4,98,0.268,0.1352627074,0,0,0,0,0,0,0,0,0,0,0,0,0
0xa8dad2a48917999a69096da41d9ba7367cda20c5,32.166667,2,6,19.96,6,181,1.050526316,1.188353455,0,176,0,0,0,0,0,14,0,0,0,0,0
0x3d99e2067a1c36727d357e201a0b55b7f08651fb,19.666667,4,10,6808.15,4,54,79.164534884,195.415373396,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3a263db9e23660da7c4ea44553617df51033e87a,25.500000,8,9,27448.03,13,162,68.278681592,172.899327148,64,0,0,0,0,7,1,0,17,0,0,0,0
0x1eb88258c2e3f1d6e49a725f5cbc3bedfb16703e,22.000000,1,12,28573.6,1,56,297.641666667,302.361064491,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3a2d3d15bc79771fb9dde870131c35ffa9b16f60,12.666667,4,14,15299.99,12,165,74.99995098,205.729170104,12,0,0,0,0,3,0,0,4,0,0,0,0
0x498e0d6adbc1674cd660ed88104ed7346d8cd0e2,163.333333,4,5,698.03,9,153,0.7101017294,4.0019829,0,0,0,0,0,0,3,0,0,0,0,0,0
0x8c3820844016959a59328f2d29b3417f1b79f2d7,29.666667,5,17,27803.36,12,142,109.032784314,219.680880946,0,0,0,0,0,0,33,0,57,0,10,0,1118.33
0x71a5a74fa7d85662e4eeaa47de5e575a3f9006cf,25.166667,3,11,13694.34,11,166,58.273787234,87.273925728,1,0,0,0,0,20,0,0,20,0,0,0,0
0x7cce6fbe040dab1488440ef9c2144f09ef823406,31.500000,1,1,71131.35,1,100,376.356349206,241.697634151,0,0,0,0,0,0,189,0,0,0,189,0,71131.35
0x125c662f67ad1368c8bd83932715e7b2365cf648,37.166667,2,12,488.01,6,181,0.919039548,1.958328975,0,0,0,0,0,0,17,0,0,0,17,0,80.83
0x8ca968a67ff5d5287e4924e86b458a0f795ebb9b,4.166667,3,7,7.45,7,112,0.4382352941,1.752941176,0,0,0,0,0,0,2,0,0,0,2,0,7.45
0xba7b6d5f1c91ae500522b4eb654c5779d8ed6b35,34.833333,5,57,67849.18,11,173,297.584122807,1176.034572042,0,0,0,0,0,0,25,0,18,0,3,0,205.75
0x923c9f92fb9889b1c419519021229c95925bebc6,48.000000,4,14,13396.4,14,95,25.81194605,84.277320607,9,0,0,0,0,13,0,0,29,0,0,0,0
0x4d283a9f2f6af5e9327cfe39f36cb6d7c4757926,29.833333,1,1,165.45,1,180,0.3322289157,0.4075961116,0,0,0,0,0,0,0,0,0,0,0,0,0
0xefdc4c1d4c4b56775b61fbc897bc8cd18d105372,7.666667,2,2,16682.31,1,116,878.016315789,1592.16356239,0,0,0,0,0,0,0,0,0,0,0,0,0
0xd92cdfd507b2b863755c93c1f50dd6ada3071401,18.333333,5,10,23265.61,10,91,86.811977612,125.384128186,11,0,0,0,0,3,0,0,3,0,0,0,0
0x857de18227bb763ed55385eb682f04b5f27e77cb,10.833333,7,10,48532.1,10,106,278.920114943,521.334282945,6,0,0,0,0,15,1,0,9,0,0,0,0
0xc293c8eb4e57e29a221267bd1f6b13f0afb4ea55,1.000000,1,1,636.62,1,107,106.103333333,107.847538168,0,0,0,0,0,0,6,0,0,0,6,0,636.62
0x2ff2436cf10c914b08b2e55f38e474ad1cc6887f,34.333333,1,3,988.56,3,171,1.861694915,5.097904905,0,0,0,1,0,0,0,0,0,0,0,0,0
0x56000da16e4b50cb4cd0817216cf97365567c121,8.000000,4,12,15091.88,12,150,132.384912281,165.27131146,4,0,0,0,0,8,6,0,2,0,4,0,1150
0xdc06da4385af62f31cc506d18e4d1e58f369a2b0,23.833333,5,7,127317.18,4,154,1189.880186916,1299.361348443,0,0,0,0,0,0,2,0,0,0,2,0,106.58
0x6ed88a14261364bc6ce637f67e424cad82646d4f,8.333333,4,11,3717.5,12,58,88.511904762,109.145508671,0,0,0,0,0,13,0,0,3,0,0,0,0
0xb5f95f3e52f2dc391a4c4c964b41a0fd5897cacf,23.166667,1,31,28285.28,1,46,310.827252747,306.843455886,0,0,0,0,0,0,0,0,0,0,0,0,0
0x620643cf94cceeb2e5d51387c015539768d969c5,11.833333,4,19,8792.2,11,141,112.720512821,295.912384356,0,0,0,0,0,0,13,0,10,0,1,0,100.1
0x62b9cfad60c538033a94519aae1a55a6d0940d36,17.666667,1,3,23840.39,2,49,290.736463415,295.870828772,0,0,0,0,0,0,0,0,0,0,0,0,0
0xb19acfd0258a7211e7d33c6b967193290509b2f8,8.000000,3,9,11145.98,10,125,92.883166667,291.418641482,6,0,0,0,0,8,0,0,1,0,0,0,0
0x78355a144c6295d6c6ffef485ad71f3f9675bf09,16.500000,10,9,4657.11,8,153,15.949006849,27.294105378,57,0,0,0,0,2,7,0,15,0,0,0,0
0x65cb3fe328c80492956e2ce073291c7c89ae0d11,37.500000,6,14,7644.67,13,95,14.872898833,56.165527552,23,0,0,0,0,11,2,0,3,0,1,0,2
0x2d2d01b3cd6af8acd5285b334270599aaa48bca1,252.666667,6,8,41.31,14,145,0.09474770642,1.696882511,0,0,1,0,0,0,16,0,0,0,0,0,0
0x5c8662a2d6ef92536fa2764d000e3ddbf36c80a6,6.166667,3,7,1.75,7,54,0.21875,0.126336604,0,0,0,0,0,0,1,0,0,0,0,0,0
0x5090162cd810e50c9c1f62831ef032643de3009b,1.166667,1,1,24.5,1,66,4.083333333,2.10987888,0,0,0,0,0,0,7,0,0,0,6,0,24.5
0x8f8e9619dd88a11b7859c5de5fb8223d52d9cc06,2.833333,1,1,3.21,1,138,0.1888235294,0.2214360179,17,0,0,0,0,0,0,0,0,0,0,0,0
0xf26f57dbfeca17b7918eb3a8c3ce85edd44b26d6,6.500000,2,2,10103.41,1,163,439.278695652,380.51409087,0,0,0,0,0,0,0,0,0,0,0,0,0
0x039dc96dea39c22bbebfe5e544b36a082a46c69c,262.666667,6,41,4005.94,25,175,9.251593533,53.309656674,0,0,0,0,0,0,392,0,0,0,17,0,1759.87
0x861e7fee43cc5b1b6b88be5d8c2e3438f8b3eda1,41.333333,4,9,138319.43,9,121,131.607450048,260.039937983,51,0,0,0,0,33,0,0,4,0,0,0,0
0x0e9ca0d6d461de2bafb2b517976d047034f45c8c,10.666667,2,2,19997.27,1,76,999.8635,1369.430528239,0,0,0,0,0,0,0,0,0,0,0,0,0
0xe4e8fc49df4754b0dc42753d5bf63d0052ae3879,1.166667,1,2,120,2,32,20,31.91371022,0,0,0,0,0,0,6,0,0,0,6,0,120
0x6b6bdb7f385c92b74034beaee21889da4488b7ab,1.000000,1,1,290.61,1,36,48.435,31.823257088,0,0,0,0,0,0,6,0,0,0,6,0,290.61
0x711be03662c75721d455805d200068d0d9335cd3,5.166667,1,2,37.1,2,62,1.484,5.183929783,0,0,6,0,0,0,25,0,0,0,25,0,37.1
0xc696bc98fe4a25dd6864fdbd8a5da64bb72a962f,17.500000,1,10,2,9,118,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0
0x17f51cb87a69bdc1357e50daf1e19ffe04b20fad,1.333333,2,7,334.2,7,52,167.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0xd6eaa4d800003cf95ab28dae47920711155164b7,4.666667,5,6,2146.54,2,47,5.313217822,14.628184076,0,0,0,0,0,0,0,0,0,0,0,0,0
0x428a53b572aead35bda5382fd65374269919dafb,83.833333,6,14,242187.27,15,117,153.186129032,1335.012530987,108,0,0,0,0,9,3,0,5,0,3,0,9164.99
0xdf5d1a2b54d6dc3e512c7d02f435d2347804546e,21.166667,2,13,26950.06,3,55,302.809662921,302.173556118,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0ef06dd84169c8dc4aedf5f693cf69688c896a1f,29.833333,3,5,594.16,5,71,54.014545455,110.650157899,0,0,0,0,0,0,0,0,0,0,0,0,0
0xfb3ac3d4f93f06d51bcaa34c1d190e49e95b87fa,22.833333,3,16,6473.52,5,55,62.245384615,64.343242083,0,0,0,0,0,0,1,0,0,0,0,0,0
0x5218443ea13321e34561213b0f6556b98b19a72a,1.166667,1,1,798.26,1,125,114.037142857,139.834860431,0,0,0,0,0,0,0,0,7,0,0,0,0
0x0cda67d3ba41e2ca8c97cad0da7ae209c706c82d,31.166667,8,3,5548.88,1,47,52.84647619,106.013513667,0,0,0,0,0,0,0,0,0,0,0,0,0
0x2afd3b3d5af8e342724ec0eeeb3cb048c701d3d7,2.333333,1,8,80.08,8,55,26.693333333,17.013728444,0,0,0,0,0,0,2,0,0,0,1,0,50.05
0x4f9770c4f2c9d1ac92a9589854a5464c2039bbea,30.833333,11,3,6637.65,1,47,69.1421875,180.892280545,0,0,0,0,0,0,0,0,0,0,0,0,0
0xb54e4fc9d75dcb27a88c2aa7f890b0f0da4b06df,1.500000,3,7,494.18,7,38,29.069411765,43.777643431,1,0,0,0,0,2,0,0,1,0,0,0,0
0xaf90528c19cda1ab143e3ab380f8d9e5a5172267,23.500000,3,4,88.6,5,112,8.054545455,3.243660569,0,0,0,0,0,0,0,0,0,0,0,0,0
0xa4dfbe378ae2eaf78fef2edd0d56394927d3b891,68.000000,5,15,59689.15,15,148,54.16438294,284.056680075,87,0,0,0,0,33,2,0,16,0,0,0,0
0xc174528ce597b06fa4b5451316d658f6308baf23,5.333333,3,5,2264.92,4,58,283.115,143.602023924,0,0,0,0,0,0,1,0,2,0,1,0,552
0xf4c42c39f0a44d19608a8513c41b9dd7fe6833a1,129.500000,2,5,540.57,8,143,1.019943396,0.6601439213,0,0,0,0,0,0,233,0,0,0,0,0,0
0xc871988aeefb25624a35c8177e73f135c107fd02,30.500000,1,1,71.65,1,181,0.1701900238,0.1913595861,0,0,0,0,0,0,0,0,0,0,0,0,0
0xaeab05e45e316b68891ebe361b0b6ad5fc4e3793,54.333333,3,9,77525.69,12,148,85.006239035,509.155366764,64,0,0,0,0,5,0,0,4,0,0,0,0
0xb8ccc390da032048672bcf4cf7ef0fe66e963328,20.333333,3,12,802.97,11,119,9.336860465,22.273100068,0,0,1,0,0,0,4,0,0,0,0,0,0
0xccccc0405e2ea54ca901f929965227c50235d87b,46.166667,2,2,96024.38,4,131,444.557314815,815.15610174,0,0,0,0,0,0,0,0,276,0,0,0,0
0xdf8d49f6061951b11ea7e799a9dca52514953bfd,12.166667,3,5,6039.79,8,70,46.820077519,172.670834354,0,0,0,0,0,0,10,0,0,0,7,0,866.64
0xd3b48d99117edf51cdcb54a4832ba469d4230250,46.500000,3,9,18199.89,9,150,21.692359952,125.950400157,33,0,0,0,0,3,0,0,6,0,0,0,0
0x0b7f80d624906c4b2a50d6ee02116686b39f4f21,95.500000,3,8,7604.51,8,137,4.776702261,50.800930312,64,0,0,0,0,74,0,0,15,0,0,0,0
0xb8356cb1da83be0c2378ae249308600dfadc7711,32.166667,1,1,331.01,1,180,0.8193316832,0.9057802822,0,0,0,0,0,0,0,0,0,0,0,0,0
0x394b2a084443cb5e163460e76163770a47d3b311,126.500000,2,5,537.31,8,143,1.031305182,0.6494895567,0,0,0,0,0,0,225,0,0,0,0,0,0
0x9c67c8d30d60ec059efa41e11ab1952f03fbaeec,4.500000,2,9,49,13,123,16.333333333,20.270394394,0,0,0,0,0,0,1,0,0,0,0,0,0
0x479ddc843218405954fc9327d5af0347d6b4ec9d,2.500000,3,8,752.25,8,62,41.791666667,50.77574927,2,0,0,0,0,2,0,0,2,0,0,0,0
0xa3c2dafbbeadb807bfb68335bd6a8914b591b0c5,77.000000,2,5,474.99,8,145,1.557344262,1.129584791,0,0,0,0,0,0,128,0,0,0,0,0,0
0xe0cf1e9db42e5ca8be991cfc82ad31a54491b9a3,31.333333,1,4,944.07,4,140,3.244226804,14.65093191,0,0,0,2,0,0,0,0,0,0,0,0,0
0xdee3ce99f54360fcb06e3b63d97c216b95893868,19.833333,1,9,28204.01,2,55,303.268924731,305.517060698,0,0,0,0,0,0,0,0,0,0,0,0,0
0xb21b99516b0fa56cc98a7463e68affdea6755768,26.166667,6,9,52786.14,10,69,96.677912088,454.847183975,26,0,0,0,0,21,2,0,15,0,1,0,105.36
0x671667b2e923ae3dbd855e40c81c3711e1499c69,22.333333,4,9,388.72,8,114,3.848712871,3.940729355,0,93,0,0,0,0,0,11,0,0,0,0,0
0xa60322d6b6d78bda3d6d7805686b39574fed33c4,1.333333,1,1,474,1,109,59.25,49.038154023,0,0,0,0,0,0,0,0,8,0,0,0,0
0x6c4f2f81d064bc28bc57090d075ea911ee556f11,10.000000,3,10,17132.3,11,132,113.458940397,242.912866975,8,0,0,0,0,18,0,0,6,0,0,0,0
0xbcdc3d100c8e4d4a39692cb419d1920d7a2c75ef,47.666667,4,16,2822.77,13,126,3.15746085,6.021353142,43,0,0,0,0,3,0,0,5,0,0,0,0
0xb18664dc79f859f9a79c51066d2ab0f7e21b2891,1.666667,1,1,531.33,1,95,53.133,54.534352852,0,0,0,0,0,0,10,0,0,0,10,0,531.33
0x20a0b5425eea2fa7daa58bebec98d97de7785886,4.166667,7,9,728.15,6,59,10.552898551,8.073805758,2,0,0,0,0,2,3,0,5,0,0,0,0
0x18345cdad8ba4c0ac43c64095c40806cf5a1f997,3.166667,4,9,1813.31,8,46,54.948787879,77.781911886,0,0,0,0,0,3,8,0,1,0,8,0,265.24
0x09c7019f3160a58a9a4e3e9ca831c7e430b81eb7,55.000000,3,11,52034.81,10,145,56.621120783,98.059666288,38,0,0,0,0,4,0,0,7,0,0,0,0
0x595eb4ce0c1355e4b6646a095524243d049f8aa9,2.000000,2,2,2935.63,1,34,244.635833333,355.825574321,0,0,0,0,0,0,3,0,9,0,3,0,441.36
0x865c2a0b0330749aacdbac970fa0e8ccda263113,1.666667,1,1,421.84,1,106,42.184,25.57140833,0,0,0,0,0,0,10,0,0,0,10,0,421.84
0x9a49a373bfcc96cad80c9a8acb0798c63791963c,2.333333,2,2,2659.26,1,59,189.947142857,191.488567933,0,0,0,0,0,0,2,0,12,0,2,0,405.68
0x50c2c83e0e8dacbe14a55717ceb6f60eafa1764d,20.166667,3,17,0.24,14,109,0.02666666667,0.01943650632,0,0,1,0,0,0,12,0,1,0,0,0,0
0xb15e2a650dab3f32ee29da00f88f97634c8c31a4,4.000000,1,10,518.82,7,65,74.117142857,54.78328648,0,0,0,0,0,0,0,0,6,0,0,0,0
0xd056c0eee354b24fe7c5d4ee762c4d7574badac1,469.833333,55,94,2387006.04,4,181,223.209841032,2159.741602048,0,0,0,0,84,0,0,0,0,0,0,0,0
0x14d92a3db30ee7a7f581db713ad9b963ae9454f9,9.833333,4,13,1224.33,12,45,8.054802632,23.042900122,7,0,0,0,0,4,0,0,8,0,0,0,0
0xa8c1175a36706e2e77387c20feda6dad240650eb,52.833333,2,6,8553.73,7,181,11.86370319,27.733579571,0,0,0,1,0,0,10,0,0,0,10,0,1568.14
0xa754b9f79b336c973ccd561a885940bca99bb82c,23.000000,12,16,101319.16,11,138,253.93273183,426.267960209,8,0,0,0,0,4,23,0,8,0,23,0,11329.66
0x9d9e71b9d2ce5b906e130893b89c452dff007d5a,130.666667,5,15,54838.93,15,149,25.470938226,128.138372559,109,0,0,0,0,7,0,0,7,0,0,0,0
0xbf4b31c41162c888da527cf0ac76ebd00ea1b413,42.333333,2,2,555.68,2,180,1.143374486,1.20472293,234,0,0,0,0,0,0,0,0,0,0,0,0
0x5b01dfafcba25e3b9befec062d11b7b3ea8ac8d9,67.500000,3,10,3184.85,10,63,2.83601959,40.724882565,28,0,0,0,0,4,0,0,1,0,0,0,0
0xa37fbff35a97622c94009e4a2c57e4a6ff2f4889,17.833333,1,5,26820.53,1,54,301.354269663,304.637240263,0,0,0,0,0,0,0,0,0,0,0,0,0
0xc3ccc59bee16ed94a04e3fc3fa3fcbfc8f6ad0e1,57.000000,7,17,32111.15,15,146,32.699745418,237.436524061,40,0,0,0,0,6,1,0,5,0,0,0,0
0x158862035b3f995ccc411e5ed4969d56da2b6906,59.666667,5,12,58914.28,12,56,52.368248889,340.437544179,50,0,0,0,0,3,1,0,3,0,0,0,0
0x478cf574cd3653355cd82c81521c18d1ed318f14,13.833333,7,13,3891.7,11,171,19.957435897,36.873596037,0,0,1,0,0,0,6,0,12,0,0,0,0
0x81fe66ad125508b7da6a34287e2201839bd2f36d,47.666667,3,10,23211.08,10,82,24.077883817,58.897126215,43,0,0,0,0,37,0,0,27,0,0,0,0
0x66c651a3c1881b3cf2632cf1321375671029669d,2.833333,5,2,3008.42,2,38,7.753659794,21.130096799,0,0,0,0,0,0,0,0,0,0,0,0,0
0xfa070b33d3b6f8ad27883b157dee559f5f61117e,39.000000,7,29,29779.54,13,87,78.367210526,175.149900528,12,0,0,0,0,5,0,0,6,0,0,0,0
0xf11319bffe747d8d91fb5000e526b9e82d936547,52.166667,5,22,4151.7,30,166,15.152189781,71.967771875,0,23,0,0,0,10,2,260,0,0,0,0,0
0x2c22c55b0a953f71048e46273ad0102f766f75e6,17.333333,3,10,9724.5,10,50,27.626420455,108.553248872,23,0,0,0,0,3,0,0,2,0,0,0,0
0x991199b514a8a2c5fcc768e192ac0cde704f43f8,16.833333,20,22,537.59,14,130,2.258781513,14.73724772,5,0,2,0,0,0,5,4,1,0,1,0,0.03
0xb9c1034dd5a8b53e18941c22ad0253d99e61f01a,22.833333,3,8,26365.68,9,150,71.451707317,158.592360159,15,0,0,0,0,28,0,0,17,0,0,0,0
0xe170ed9d77792397271d564c7161351d69fe9300,219.666667,24,41,133041468.59,37,181,50223.279950925,87596.708233807,0,0,18,40,0,129,253,0,201,0,51,0,4317471.26
0x1f9a83e23afbe4d4e66ca4cef72c8a017a2d117a,28.500000,3,13,1650.58,11,50,2.755559265,6.436878772,29,0,0,0,0,4,0,0,8,0,0,0,0
0xdbc51840014a03f4590596385f995acf3f657edc,108.500000,3,11,42627.31,12,152,19.854359571,84.984120535,93,0,0,0,0,69,0,0,4,0,0,0,0
0x51875282b4ad2b7cfc003f7d42c4fa0f12ba66be,92.833333,121,103,9693.49,6,148,5.619414493,15.678883854,1,0,0,3,0,0,4,3,10,0,0,0,0
0x9fe1282a722ea22a5423c0f2f365bfba2727c1bb,14.666667,2,2,19565.98,1,176,376.268846154,366.011996565,0,0,0,0,0,0,0,0,0,0,0,0,0
0xb7cf4e564c8cee9b26a5d1b9a732967cef81f30a,21.833333,7,4,4959.56,5,170,34.441388889,56.161408379,0,0,0,18,0,0,0,0,102,0,0,0,0
0xf4480e014d12904689895f6f67e10d2f4ababb01,41.333333,4,18,13.77,16,134,0.17,0.2775599146,0,0,0,1,0,0,3,0,3,0,0,0,0
0xa44e2ad5dac5fa3e759f811c519bf92b436607b0,66.000000,5,12,66974.41,13,145,70.351271008,249.596750616,44,0,0,0,0,5,0,0,9,0,0,0,0
0xe71bf981c20b82520dba21afe67c5c2a0751ea7f,19.333333,9,3,829.03,3,171,1.738008386,0.9803244745,114,0,0,0,0,0,1,0,0,0,0,0,0
0xf2db3109babe74ea11f094b2fedd703dfcb1428d,63.500000,25,52,1880.23,42,180,8.431524664,14.866646885,16,5,2,4,0,8,7,3,15,0,2,0,43.1
0x3579842fafdfa604bd9c29e7802c8392db4a4abe,35.000000,2,4,199157.02,2,177,1268.516050955,1287.494318561,0,0,0,0,0,0,0,0,0,0,0,0,0
0x63d97659f77bd9f85e44a82da2f77b7effbcccac,30.833333,4,13,6654.05,12,65,13.74803719,13.207941844,20,0,0,0,0,3,0,0,2,0,0,0,0
0xd941d4f127cb7fb267f956661f13d201b429556a,27.000000,6,17,21214.2,13,141,47.88758465,185.160925315,35,0,0,0,0,4,0,0,13,0,0,0,0
0x70f969a5e193c2b7d00818629ae66692c678c0c5,2.333333,1,2,130.75,4,44,1.79109589,8.639942218,0,0,0,0,0,0,3,0,0,0,2,0,20.56
0x1f996baeb7b4885bcd6dd340227d58b2460a9d15,29.166667,9,18,310092.05,15,55,893.6370317,1821.147574629,11,0,0,0,0,18,4,0,17,0,0,0,0
0xbaa5d9f3c41c26ca92be835d668faf79b7cc17bb,4.333333,1,1,3819.27,1,83,146.895,55.236569217,0,0,0,0,0,0,26,0,0,0,26,0,3819.27
0xa78f45b729b78e9b7ac2f8a46869e348eb915e86,164.833333,9,29,59852.11,18,179,19.930772561,110.353331834,151,0,0,0,0,64,1,0,22,0,0,0,0
0x70191489f0469513814b8e891260b528a957fcac,36.000000,6,11,25503.42,11,150,48.119660377,82.157080699,22,0,0,0,0,3,0,0,3,0,0,0,0
0x97490003bc7191fdddf08a3b40346e3d094b6b6a,66.000000,5,11,245279.2,14,156,240.469803922,1327.521016022,48,0,0,0,0,5,0,0,8,0,0,0,0
0x7807b34aaa5cc9470d1e9082ce7221b0963e8180,29.500000,3,17,5774.1,4,55,63.451648352,66.437007449,0,0,12,0,0,0,0,0,0,0,0,0,0
0x7cdb55051dbe540999c2f79233c35ebaf5adf90d,36.833333,13,7,1321.17,7,175,10.162846154,10.626867418,9,154,0,0,0,0,5,51,0,0,3,0,188.81
0x1e76811693dd2c7aba2d8cb1667ee82fbf52b1dc,9.000000,7,19,3996.41,14,154,79.9282,69.431012716,2,0,0,0,0,1,2,0,7,0,1,0,20
0xdc18548f6457837610fe04983006840e598e9290,20.500000,3,10,0.82,10,134,0.004432432432,0.004967682262,0,0,0,0,0,0,5,0,59,0,2,0,0
0x877ab91bb839bb6e19d3aee81d2c640b961c2920,51.166667,11,12,5422.76,19,176,100.421481481,365.217485314,7,0,0,0,0,0,10,0,0,0,0,0,0
0xbb2e7698ffc97709969345ebdb2d001265a53e23,26.000000,1,25,30269.08,1,55,285.557358491,297.034502587,0,0,0,0,0,0,0,0,0,0,0,0,0
0x957a832e609b0f3c55d2f9a2b990c7ba9d74cf11,52.166667,4,10,7302.46,12,63,12.833848858,20.001913057,2,0,0,0,0,77,0,0,14,0,0,0,0
0xfdf16b05611f447312094ae0cc26aa8cf8a98fb1,15.166667,7,29,45576.05,10,161,330.261231884,408.07396777,0,0,0,0,0,0,10,0,18,0,1,0,138.28
0xb7c28da7acea2e56bbdd46e4da3390994f7b582c,2.000000,1,1,2.18,1,51,0.1981818182,0.07952337356,12,0,0,0,0,0,0,0,0,0,0,0,0
0x75ef29666a8155ffe7475aacf29ea4cbe657b7f3,27.333333,4,14,437.21,3,173,27.325625,38.197365087,0,0,0,0,0,0,9,0,0,0,6,0,102.97
0xa2d9edf287890155666a40786acf74ba12ef9886,17.000000,5,13,6071.29,11,136,47.805433071,146.42493021,0,0,0,0,0,2,0,0,2,0,0,0,0
0x6d6bc6e498da6f580badb18c3ef7e017d7282d75,18.500000,5,17,1893.54,13,145,6.332909699,9.504439971,12,0,0,0,0,4,0,0,3,0,0,0,0
0x2d5de540efa2d75d4e2b862c2ce32b1f8131d129,117.666667,10,15,12501.07,11,161,73.970828402,130.117340709,0,0,0,0,0,13,0,0,0,0,0,0,0
0xb289acae27e0cf98025af37ced1b58f02adb06fe,39.666667,10,20,1571.75,20,180,10.692176871,18.271703022,3,0,0,0,0,0,5,2,12,0,6,0,42.16
0xec898a55c908eff67d85e114cf58339487b8b5c3,31.166667,7,9,605.06,9,150,4.384492754,4.020714132,11,127,0,0,0,0,0,43,5,0,0,0,0
0x45783d762fae40334461ace9b27d24da3b3c095b,42.333333,6,18,30869.54,15,141,55.222790698,235.731859276,28,0,0,0,0,9,4,0,3,0,3,0,376.38
0x0b96e57a4e70c6227327e23f095a6ce66e0c7aaf,7.666667,3,9,6929.93,9,140,64.765700935,66.372069597,4,0,0,0,0,5,0,0,3,0,0,0,0
0xa885d9768875bd0da1ebb15204268f79e826f16d,23.833333,5,9,128713.82,8,121,262.681265306,1063.002217227,29,0,0,0,0,36,2,0,37,0,0,0,0
0xb5d8620acdc401065866ad9f8603a229811beed2,5.500000,3,9,20691.69,9,133,179.92773913,270.902316369,6,0,0,0,0,2,0,0,4,0,0,0,0
0x5f6d2b112c2d0ebe87d0d95d08ce47e13e01866a,2.833333,4,5,4978.75,6,103,101.607142857,38.94723584,0,0,0,0,0,0,0,0,3,0,0,0,0
0x8e69ec10cc646d7488df8a1b309688aa78c72371,8.833333,5,9,21179.8,8,57,139.340789474,230.99535513,12,0,0,0,0,2,8,0,3,0,7,0,1548
0xe096136bd4a3850f14a19c5704c4740791a859e9,145.666667,13,249,3773.24,11,176,13.524157706,15.498639549,4,0,12,0,0,0,0,0,0,0,0,0,0
0xa778c02c718cadfbabadb60d7eb6aa636d0181f4,24.000000,7,13,71047.73,10,148,335.130801887,769.835726099,43,0,0,0,0,4,4,0,21,0,1,0,1366.07
0x2edb26a729014027e488ec0005ecdec37e4404ee,4.333333,4,5,2025.28,5,147,81.0112,96.078684434,0,0,0,0,0,0,0,0,12,0,0,0,0
0x721a3ced51755403d8ae52bd0448e0d44941b193,35.666667,7,12,107.68,13,167,0.8826229508,1.817973923,0,0,0,0,0,0,2,0,1,0,0,0,0
